id,requestType,productName,componentName,brand,pendingWith,status
131b313d-d985-4c5c-92f1-634b6ee09b2c,Often,Kroger,Livefish,Mineral Oil,#a8b7e0,Pink
ad17ba88-6753-4b8d-bfb8-52a45bbda97f,Often,REMEDYREPACK INC.,Jamia,Hydrochlorothiazide,#d0a77c,Turquoise
4e1366fb-cc6d-4742-b963-ed3be8ac9524,Often,E. FOUGERA & CO. A division of Fougera Pharmaceuticals Inc.,Brainlounge,Lidocaine and Prilocaine,#f6c390,Aquamarine
93a62a1f-6c14-41b7-b971-32201c17d430,Often,"NATURE REPUBLIC CO., LTD.",Linkbridge,ORIGINAL POWER WHITENING AND LINELESS AMPOULE,#0ea53b,Pink
6da29b96-cbdc-4cff-86fa-3aa99aebaed6,Monthly,"Premier Value (Chain Drug Consortium, LLC)",Skimia,All Day Allergy,#1f191d,Mauv
ca963a89-e0e6-4f41-8f58-48f065e39d73,Monthly,King Bio Inc.,Bluezoom,Stress Control,#f920a4,Indigo
9a9ce84a-baf0-4bf0-baa8-0096d6cbcc40,Yearly,Stratus Pharamceuticals,Avamm,Stratuscare Antacid and Antigas,#7bc519,Blue
e7dbf954-1a22-41db-a474-1e8a573eceea,Daily,"ABC Compounding Co., Inc.",Ailane,Sani-Silk,#8fa664,Maroon
7d7250fb-0d06-4c7a-83a1-9a6d544b74a5,Never,"Ascend Laboratories, LLC",Devshare,Gabapentin,#b1a185,Pink
308ae412-f41a-489b-9cac-d4c84c7a72a5,Monthly,Cadila Healthcare Limited,Livepath,Dipyridamole,#ae528b,Red
40630b78-d0ba-4d3b-af4b-80c7c0746cbb,Never,Revamp International Pte. Ltd.,Layo,PHS Hair Science Fem Hair Loss Tonic,#3ae5f2,Turquoise
029a8723-8d6b-4575-9e57-b5e673d6930a,Once,"Wal-Mart Stores, Inc.",Jaxnation,Bodycology,#e3d290,Orange
bce96484-1215-433f-96eb-b8fd35f479d7,Monthly,Cardinal Health,Chatterpoint,Megestrol Acetate,#ded1fd,Yellow
c8de8ee2-443c-4cd7-86cb-d6ff0aafb396,Weekly,"International Labs, Inc.",Feednation,Simvastatin,#159899,Purple
53dd73a7-8725-4615-84a9-bc985bbd09ff,Yearly,REMEDYREPACK INC.,Topdrive,Omeprazole,#6b2325,Violet
437480e1-2211-40bf-9b1e-fe1cd781cb8e,Seldom,Cardinal Health,Dablist,Leader ibuprofen pm,#610b10,Orange
63459343-7a5a-42a3-9f94-78602d319cc7,Once,"SOMA Biotechnology Co., Ltd",Devbug,SOMA Hyulgihwan Gold,#60f8a0,Puce
b2c8ba83-871a-48e6-ad25-e52a50a03dfe,Monthly,Valeant Pharmaceuticals North America LLC,Flashdog,TIAZAC,#2a4283,Aquamarine
739ef895-1cbc-4058-80bc-c807fd3ea845,Once,Kroger Co,Youspan,Clear Anti Itch,#eb3814,Aquamarine
ef566ad0-bce8-455c-9995-79f92fe5e0bb,Never,West-ward Pharmaceutical Corp.,Topiclounge,Morphine Sulfate,#2f0ce3,Red
20601951-a5ed-479f-b789-3d37b5639a61,Yearly,Golden State Medical Supply,Trilia,Methylin,#f008af,Puce
6e26c239-6c23-49e9-8e7d-64f51b0c5c5d,Seldom,Ventura Corporation LTD.,Brainlounge,LBEL COULEUR LUXE AMPLIFIER XP,#ffbb0e,Puce
4b0df21f-8ca1-4596-8061-3313f78341ba,Yearly,Guthy-Renker LLC,Mymm,LASHappeal,#0836f5,Green
abcb672d-c19f-49b4-b80e-c1f7163e951f,Once,Uriel Pharmacy Inc.,Voonyx,Bryophyllum e fol. 5%,#02c26c,Khaki
02945214-dc49-4fc7-9d80-4265c1750809,Seldom,"Western Family Foods, Inc.",Agivu,Stool Softener,#0b2349,Green
746f98b5-bf49-45a5-830f-9d9244fb85fd,Weekly,Cardinal Health,Riffpath,Amitriptyline Hydrochloride,#3c9bef,Mauv
ea75f743-8a58-40dc-bb44-d39e0866d551,Yearly,"Preferred Pharmaceuticals, Inc.",Quinu,Carvedilol,#f67b28,Green
87c734f0-b76c-4c81-b7ae-5bd43d3c2f12,Often,"Nelco Laboratories, Inc.",Browsetype,Iodine Bush,#fb4fe3,Pink
3ac292b3-1e61-4270-9ac3-95f65c72098d,Monthly,REMEDYREPACK INC.,Npath,Amlodipine Besylate and Benazepril Hydrochloride,#19cb39,Maroon
58863522-295e-47b8-a520-c2a2f679e25a,Often,"Solco healthcare U.S., LLC",Babbleopia,ropinirole hydrochloride,#ef475d,Puce
36f1e668-af92-41e9-bcd8-f9804062790e,Never,"Kareway Product, Inc.",Shufflester,Medicated Pain Relief Hot,#b42c22,Maroon
dccd6c37-1450-4bc3-afef-51f824a629d6,Monthly,Publix Super Markets Inc,Pixope,allergy relief,#da8754,Aquamarine
ee5f8385-ec8b-4f0f-b50b-309e8e97ddf7,Weekly,"NextSource Biotechnology, LLC",Yabox,Gleostine,#c929f4,Khaki
cfca9a16-d378-4b88-8319-c9fc3f346973,Never,Cantrell Drug Company,Eayo,"Fentanyl Citrate, Bupivacaine HCl",#7f9aa6,Orange
f3b483a5-4d9a-49fd-9d03-e2e88b53698f,Daily,"SJ Creations, Inc.",Jayo,Vineyard Grape Antibacterial Hand Wash,#3d7958,Violet
ebbecd3b-2e34-4ef1-963e-fae0482861ed,Yearly,MWI/VetOne,Skynoodle,"Neomycin and Polymyxin B Sulfates, Bacitracin Zinc and Hydrocortisone",#57a3e9,Goldenrod
456fe12e-77b9-4e86-adf3-2744e80b3034,Daily,Torrent Pharmaceuticals Limited,Livetube,Levetiracetam,#be88f0,Pink
ff4b1e48-810c-4c4c-977b-ec289e482092,Weekly,"Sexton Weldilng Supply Co., Inc.",Plajo,OXYGEN,#eac404,Aquamarine
56515987-5727-40ad-b3bd-d0c3b2ca2355,Seldom,"Ningbo Correway Cosmetics Co., Ltd.",Thoughtmix,Correway Personal Lubricant,#c13ab6,Purple
3fa0eeac-8503-4b85-8f64-d57dc1a80286,Often,Lake Erie Medical & Surgical Supply DBA Quality Care Products LLC,Buzzdog,Levetiracetam,#a30905,Indigo
6ed833c2-4fb1-4505-9a32-e1a8cff55ec5,Often,Accord Healthcare Inc.,Trilia,AMLODIPINE BESYLATE,#3ee73c,Aquamarine
4e1719c3-8fbc-48f6-9064-7207a6aee3ce,Monthly,HEB,Agivu,Clean and Refresh Body Wash,#7485aa,Indigo
b37a086b-5662-47ce-8ded-28bcff4f2f34,Yearly,CVS Pharmacy,Fivebridge,Sinus Wash,#ebd2e9,Teal
93a84ffd-4c44-499d-82bc-91d2e183c2e4,Daily,Native Remedies LLC,Thoughtstorm,DeodoRite,#80b8db,Orange
67dec6cb-82d0-4311-9c70-3b2e514d8fa0,Monthly,Meijer Distribution Inc,Kanoodle,anti diarrheal,#633e4f,Goldenrod
fd230261-25d3-4720-aba4-ead51bf63c9d,Monthly,"Lupin Pharmaceuticals, Inc.",Tazz,Amlodipine Besylate and Benazepril Hydrochloride,#0c708f,Purple
1fb44c84-4617-4875-a014-ccfcadb97b90,Monthly,"Crossing Cultures, LLC dba Goddess Garden",Jayo,GODDESS GARDEN ORGANICS Sunny Body NATURAL SUNSCREEN BROAD SPECTRUM SPF 30 WATER RESISTANT,#494c15,Pink
6177cb0a-195c-4df5-8277-7c437a228498,Daily,Dr.Reddy's Laboratories Limited,Twimbo,Lamotrigine,#4bd3d0,Goldenrod
1319d3cd-aff4-4e51-b6bd-de18f6e40783,Daily,"Genentech, Inc.",Yakijo,Klonopin,#24f331,Violet
190c493a-292c-4a87-bba6-69c47825e072,Daily,"Medimetriks Pharmaceuticals, Inc.",Zooveo,Uramaxin,#560cf9,Crimson
3b48c2f1-0344-4387-8534-e70ccc0046e7,Weekly,Dalan Kimya Endustri A.S.,Dynabox,dalan GOLDEN TROPICS antibacterial deodorant,#23ca74,Fuscia
43b98bf2-8290-42f9-bc99-4ddc81a78c0f,Yearly,McKesson Packaging Services a business unit of McKesson Corporation,Twinder,Losartan Potassium,#3190f4,Puce
6b7e34ea-4079-4149-8039-951eafaa7143,Often,"General Injectables & Vaccines, Inc",Skinte,Phenylephrine Hydrochloride,#f2a378,Purple
dd0c5e35-6a1d-435f-acd8-1c22bd8d86d5,Daily,"Allermed Laboratories, Inc.",Skajo,Shad Scale Pollen,#5a8101,Maroon
9737abf7-7d88-4512-bc37-b14026f34203,Seldom,"Preferred Pharmaceuticals, Inc.",Skipstorm,Alprazolam,#39e1c3,Pink
27b7e593-78ba-4a0a-8769-35a584f58fdd,Once,"Peaceful Mountain, Inc.",Trilith,Muscle Ice,#077b0b,Blue
851a4dd7-b153-4132-b154-856a71e13611,Yearly,Merck Sharp & Dohme Corp.,Flashpoint,GARDASIL,#60601c,Mauv
bba64098-2c33-43d0-a549-4edbf0b517a6,Once,CLINIQUE LABORATORIES INC.,Divanoodle,REPAIRWEAR ANTI -AGING MAKEUP,#63a36b,Pink
c571eb1a-ca9f-43f6-a680-ab73b5f36367,Never,Mylan Pharmaceuticals Inc.,Yakidoo,Atorvastatin Calcium,#7f6bdc,Maroon
7970502f-906c-451d-bdb3-7c24f1da597c,Yearly,"Nelco Laboratories, Inc.",Wordpedia,Rhizopus oryzae,#882540,Red
7d0a1e3f-37d0-4fd4-b1cd-c292437277d6,Once,"MSD Consumer Care, Inc.",Riffwire,Coppertone ultraGUARD,#a3140e,Maroon
a06c7312-3ded-43b0-ad6d-e91fd6eb6290,Seldom,State of Florida DOH Central Pharmacy,Twitterworks,Warfarin Sodium,#e1c685,Teal
faee0359-7c42-41be-be88-fd7b33918e60,Seldom,AbbVie Inc.,Eayo,Androgel,#8c923b,Aquamarine
339ea26f-a91d-44ce-9a3c-de55f5d45a11,Never,Rite Aid,Meevee,Antispetic,#c2a5f0,Fuscia
ae3ca651-ea9f-41ec-b3a1-589dcea07792,Often,"Pharmaceutical Associates, Inc.",Tazz,GUAIFENESIN DM,#2b0562,Goldenrod
69cc085e-afc2-44a7-a630-8eec61d39876,Once,J. A. Cosmetics U.S. INC,Agimba,ELF Conditioning Lip Balm SPF 15,#cedd3a,Aquamarine
a5f97222-8145-4228-bff5-b6181b00b9f6,Yearly,Teva Pharmaceuticals USA Inc,Skynoodle,Lansoprazole Amoxicillin Clarithromycin,#97493a,Fuscia
8eeac16d-1707-459f-a392-c90892f03155,Weekly,"Newton Laboratories, Inc.",Oyondu,Edema,#a7e045,Khaki
377bbccc-fcf4-4fb0-8032-36119a4562d7,Often,Actavis Elizabeth LLC,Oyope,"Dextroamphetamine saccharate, amphetamine aspartate monohydrate, dextroamphetamine sulfate, amphetamine sulfate",#aedd22,Violet
ba50318c-dc22-46fa-abdb-fdfee11a995a,Once,Amgen Inc,Shuffletag,XGEVA,#31fd92,Teal
a5cc2932-0cd9-426e-9033-4c012f76fdc7,Often,"MSD Consumer Care, Inc.",Midel,Claritin,#d5c143,Pink
4e1fc335-95c9-4233-bde7-a16515c5ff21,Once,Eau Zone Oils and Fragrances LTD,Yodo,Shunga,#3adfa0,Crimson
f3e49efd-daf5-4097-8829-65b4ffb83f34,Daily,"Ivy-Dry, Inc.",Aibox,Ivy-Dry Super,#4b97b5,Purple
6b540326-7635-4249-817e-86152f13b854,Seldom,Baxter Healthcare Corporation,Fivebridge,Aralast,#424524,Turquoise
1378fa3e-1ce6-4296-bb1a-250c45e53ea7,Weekly,Jubilant HollisterStier LLC,Topicblab,"Pollens - Weeds and Garden Plants, Ragweed, Giant Ambrosia trifida",#34423f,Orange
0668ec11-4400-4577-ac8a-0559c70e706b,Once,"Nexgen Pharma, Inc.",Wordify,"Polyethylene Glycol 3350, NF Powder for Solution, Laxative",#99eb7b,Mauv
a8da964f-a0c0-4700-a0fa-9ecfaceed66e,Often,"Physicians Total Care, Inc.",Eabox,Folic Acid,#6f6ac7,Blue
b4a7c25d-0a77-4a0d-89f8-d213599b5245,Weekly,"NATURE REPUBLIC CO., LTD.",Zoombeat,GIVEN BY NATURE SHEA BUTTER MASK SHEET,#5c38e7,Pink
af30e2fa-dc06-4a03-9507-0a29390a0f9c,Once,Greenstone LLC,Photojam,Torsemide,#645bca,Puce
75d3caef-ccda-418d-8925-7b218f92fb8b,Yearly,"Marathon Pharmaceuticals, LLC",Youspan,Seconal Sodium,#0d6e76,Yellow
eac17128-a674-4eea-96ee-efa06e90ea9a,Daily,"Nelco Laboratories, Inc.",Myworks,Wheat Stem Rust,#65f329,Green
bb8ac70d-6ac6-4580-bcb0-5bc842093027,Never,Lundbeck LLC,Skimia,Onfi,#ed5ff9,Puce
fdf8a389-bbd2-49bb-8916-d427e83a2aa8,Daily,"Nelco Laboratories, Inc.",Skiba,Ponderosa Pine,#3310dd,Red
07ed1984-1cbb-45ee-904d-933fcb8501bd,Once,West-Ward Pharmaceutical Corp,Skiba,SUMATRIPTAN,#bbe3b3,Blue
2d00c35b-2853-49d5-8ec3-458fd541d7a7,Seldom,MEGASOL COSMETIC GMBH,Vipe,EROS TOYGLIDE,#46748f,Khaki
e9ad1d5b-0e78-4241-b63a-5f9466e4f830,Monthly,Teva Pharmaceuticals USA Inc,Wikizz,Cefdinir,#93023c,Purple
cbc84f2a-1d0c-4969-b9c9-e4a9db9ab74b,Monthly,"White Manufacturing Inc, DBA Micro-West",Innotype,Total Uranium,#27f7e6,Goldenrod
0180f388-5ddf-49c4-91b8-ee19786f7cca,Weekly,"Coloplast Manufacturing US, LLC",Pixoboo,Bedside-Care Perineal Wash,#d832c2,Mauv
b8ead3f8-64ba-4c39-9318-c20cfa8c6c56,Often,"Richmond Division of Wyeth LLC, a subsidiary of Pfizer Inc.",Wikibox,CHILDRENS DIMETAPP NIGHTTIME COLD AND CONGESTION,#925a7a,Crimson
603a98fd-22d5-42ab-9a45-0609beefb9b9,Often,"Personal Care Products, Inc.",Voomm,Anti-Itch,#473672,Red
8e1627e2-77e2-4590-8b6d-a38d16da7d41,Once,"Chain Drug Consortium, LLC (Premier Value)",Meezzy,Non Aspirin PM,#260e45,Puce
0d914b24-ebfe-4e8f-ba9b-69ec35ae8b38,Weekly,"OMP, Inc.",Feedfish,CONDITION AND ENHANCE PHYSICAL UV BLOCK,#60e45a,Blue
600d3a78-5c41-4848-869b-37f5297fe127,Often,Microdermis Corporation,Browsebug,Provodine,#0ef3ab,Crimson
9102cb58-ce36-49e8-b7f7-e8ed8bf5e97a,Daily,Barr Laboratories Inc.,Chatterpoint,Dipyridamole,#017322,Yellow
deea3e6b-172a-4ced-af92-034e1761d7a8,Never,CVS Pharmacy,Wikido,Miconazole Nitrate,#44c60b,Turquoise
6c863cdf-e0d3-42d2-a861-03ccd0f53dfb,Weekly,"APP Pharmaceuticals, LLC",Photobug,Clindamycin,#83f7c5,Pink
7fe38232-f61a-4d34-8039-3a31dcca44e8,Often,"Zhejiang Jingwei Pharmaceutical Co., Ltd.",Digitube,TheraPlus,#2e57d1,Yellow
e02c65da-e753-4fcf-90ce-9627f5c30071,Daily,STAT RX USA LLC,Jetpulse,PENTOXIFYLLINE,#b2f174,Aquamarine
3907e587-937d-4d58-a45f-875cd7d6f4c1,Monthly,McKesson Packaging Services a business unit of McKesson Corporation,Mynte,Losartan Potassium and Hydrochlorothiazide,#0f00cb,Green
04ec9e26-dad0-4b69-bd79-49b55ab79c67,Often,"LG Household and Healthcare, Inc.",Quinu,ReEn Hairloss Clinic Jahajin Shampoo for Sensitive Scalp,#311951,Goldenrod
73e1a703-703a-4f72-8680-7ee4b9cc2992,Monthly,"Gensco Laboratories, LLC",Chatterbridge,TRANZGEL,#f68fe6,Khaki
ead032ce-138a-49c4-b572-62eb9291af81,Daily,"Mallinckrodt, Inc.",Twinder,RESTORIL,#eeed2a,Mauv
7d4a1c19-d8c0-47e7-b5c6-e2f3f2a2f635,Often,Publix Super Markets Inc,Blogtag,Regular Strength Antacid Calcium Supplement,#d1acac,Yellow
2fc9610c-1ec3-4493-a2ef-6e4e11c1e787,Seldom,NASH-FINCH COMPANY,Jabbertype,Mucus Relief DM,#247395,Puce
2a921ba0-b174-41b1-92bd-8f9332ef503f,Yearly,Unit Dose Services,Shuffledrive,CELEBREX,#de7a11,Puce
35574da1-9956-46d1-9c1e-65fbd2da2d1e,Daily,Publix Super Markets Inc,Dablist,Nasal Four,#96a732,Maroon
f8b5c92d-3db2-4412-86de-30004bf10344,Daily,Jurlique International Pty. Ltd.,Tagpad,Jurlique Moisturizing Hand Sanitizer,#ab1109,Indigo
1634c902-6bc1-4ce0-92a8-fd2a3d16e42e,Yearly,Worldwide Sales & Distribution Corp.,Twiyo,Quality Petroleum Aloe Vera,#a26970,Turquoise
64de227e-04d3-4280-ae51-42714a0e99cb,Weekly,"SJ Creations, Inc.",Edgeblab,Sweet Papaya Antibacterial Foaming Hand Wash,#fe21e0,Crimson
90dbed46-b073-47ef-a297-21bd26c079c2,Yearly,Energizer Personal Care LLC,Topicware,HAWAIIAN Tropic,#c54783,Khaki
b44da42d-12c6-46d2-872a-033d04be135a,Weekly,Perrigo New York Inc,Tazz,Perrigo Benzoyl Peroxide,#acdfcf,Maroon
a43558fb-aa39-49af-9344-7eb1f2ee8d68,Weekly,CVS,Voolia,Antacid Liquid Max Strength Cherry,#514184,Red
22eb54c5-d8bb-4578-a7b2-c646df9ebe08,Weekly,Sandoz Inc,Bubblemix,Losartan potassium and hydrochlorothiazide,#a895b8,Blue
2c16f41c-8907-4a70-98b3-efad798d77b2,Once,St Marys Medical Park Pharmacy,Wikizz,GLIPIZIDE,#938618,Orange
bd86208b-9dd4-4091-b71f-8f7d0c595240,Weekly,"ALK-Abello, Inc.",Twinte,CANDIDA ALBICANS,#6f116d,Violet
d194ee8a-ce66-4512-952e-a7ffbc0529d9,Never,L'Oreal USA Products Inc,Oyondu,LOreal Paris Advanced Suncare Invisible Protect Sheer 30 Broad Spectrum SPF 30 Sunscreen,#0d5654,Pink
225843ea-d0bf-463a-b5c4-d941d55d65f9,Never,A P J Laboratories Limited,Topicware,APTRIMAZOLE,#1b0ceb,Green
d5b23818-8057-451b-a45d-58f113916762,Often,"Benefit Cosmetics, LLC",Topicstorm,benefit BIG EASY BROAD SPECTRUM SPF 35 SUNSCREEN multi-balancing complexion perfector - 06 DEEP BEIGE,#a7043d,Pink
afcf810b-6694-4954-94f7-302c9ba3c20f,Once,"Allermed Laboratories, Inc.",Yata,Standardized Meadow Fescue Grass,#099b0b,Aquamarine
380d6df0-073c-4175-8d7e-748300cec20e,Weekly,Aphena Pharma Solutions (Formerly TestPak),Zazio,Doxycycline Hyclate,#39621a,Blue
463e4d10-ee5b-43f3-9e4d-3705ae8a2d20,Seldom,Neutrogena Corporation,Bluezoom,Neutrogena Ultra Sheer Dry Touch Sunblock,#9ddc3b,Pink
96b6e8f8-e61c-4b39-8aa2-c4a875f37185,Seldom,"Greenbrier International, Inc.",Realblab,Sweet Pea Blossom Hand Sanitizer,#dd5cdc,Crimson
433f3edd-e985-4b31-a633-c2c6fd74ee9b,Daily,American Health Packaging,Skivee,Paroxetine,#39d80a,Teal
c95323d1-fbcb-49cd-8ec1-02dda7781919,Never,L Perrigo Company,Eimbee,good sense hemorrhoidal,#f1612c,Blue
7f821537-7508-4a8d-be96-21869e93449e,Yearly,Amerisource Bergen,Fivebridge,good neighbor pharmacy cold,#7ddbd7,Mauv
b8125106-b76b-45ed-821f-d71a4618ca22,Seldom,Greenstone LLC,Linkbridge,ATORVASTATIN CALCIUM,#298687,Orange
fcaaa1f5-6e50-4e64-a389-e1f9361c6de6,Yearly,Target Corporation,Fliptune,Up and Up anti itch,#c09c2d,Khaki
75220b41-0d61-4622-a58b-38b40f9b5b2c,Once,"Amneal Pharmaceuticals of New York, LLC",Fivechat,Hydrocodone Bitartrate and Ibuprofen,#4b6ee3,Turquoise
7139a4bd-ea3c-4dec-9f15-d50c6e67f604,Daily,"Have and Be Co., Ltd.",Photospace,Dr. Jart Bounce Beauty Balm 01 Light-medium,#140483,Mauv
5bbf89cc-6401-440e-823f-7866dcc6d491,Once,Mylan Pharmaceuticals Inc.,Kazu,Acyclovir,#adaf8b,Yellow
edd133d0-9cc5-4764-b84f-94a128ec2f7c,Once,Cardinal Health,Zoovu,Heparin Sodium,#f83241,Pink
963808c4-da11-4bff-bbbb-7d5d60e60766,Daily,Walgreen Co,Flipbug,Medicated Lip Balm,#721e19,Aquamarine
9863ce15-7373-4cf9-b772-e465506d395d,Daily,Wise Consumer Products Co.,Avavee,Frankincense and Myrrh Sciatica,#1d2c69,Pink
4f7fb5be-0a29-4e18-856f-e9c2d5545193,Yearly,"BioActive Nutritional, Inc.",Eidel,Anti Hive,#3a83e4,Orange
5a379c14-a3a9-4391-9495-b55304ebddae,Once,"SJ Creations, Inc.",Voolia,Sandy Beaches Antibacterial Foaming Hand Wash,#82695b,Aquamarine
38982a93-ddfa-46e8-b2a8-ef3eb9f2c01d,Once,Uriel Pharmacy Inc.,Yata,Viscum Crataegus,#dd1cc8,Crimson
dfadfc6b-8359-4f1c-bfa7-04f92ca52706,Once,State of Florida DOH Central Pharmacy,Tagtune,Bupropion Hydrochloride,#7c2fe2,Mauv
202968b7-30b4-4a15-941f-e71555a4c706,Monthly,"Fresenius Kabi USA, LLC",Pixope,Octreotide,#212dae,Purple
1b5721f4-2ee1-4665-9a77-bfab3aa27bb9,Never,"SJ Creations, Inc.",Kamba,French Vanilla and Lavender Antibacterial Foaming Hand Wash,#4dac63,Khaki
7eb3b62e-b668-496d-a665-f6c8774d10a5,Weekly,"Alvogen, Inc.",Jaxworks,Acarbose,#6d67b9,Pink
ebfc5c90-66c3-41d0-8248-eaecb4f68cb8,Often,"Guangzhou HanWindBeauty Commerce Co.,Ltd",Edgeclub,GINSENG KIANPI PIL,#5cf875,Yellow
9dcf57fc-5b2d-4637-8b22-e974df9da9e9,Once,"Ferndale Laboratories, Inc.",Nlounge,Analpram Advanced,#5bf35d,Khaki
9808a1e1-a6fb-40e4-bcb4-df69174f7884,Daily,"New World Imports, Inc",Meetz,CAREALL Vitamin A and D,#09d357,Teal
280defce-d562-438d-b55f-2918732c6241,Often,"Ningbo Dowland Daily Health Co., Ltd",Gabvine,Antibacterial Hand Sanitizer,#3b62eb,Blue
4eeeb157-9852-43e8-b32c-79f6fdaed2dc,Monthly,"Cardinal Health, Inc.",Leexo,Pediatric Glycerin Laxative,#aa6d73,Puce
9309ebe8-35e4-43da-bae3-639bdc8605ba,Weekly,"NINGBO MEIDUO GENERAL PRODUCTS CO., LTD",Teklist,Healing Waters Cucumber Melon Scented Anti-Bacterial Hand Sanitizer,#c2cb03,Goldenrod
50ffe8ee-c3ad-4ee5-9454-30601341299f,Seldom,"Antigen Laboratories, Inc.",Mybuzz,Treatment Set TS346698,#4e3915,Teal
5ccdbdaf-83ef-4e03-98d0-c2645a584f54,Never,"H.J. Harkins Company, Inc.",Dabfeed,Simvastatin,#9375de,Goldenrod
dec6b27a-cf15-4515-919b-f96b73748306,Once,"Nelco Laboratories, Inc.",Geba,Ginger,#c18735,Violet
3532d6cb-b198-4a07-ab6e-37faf8346c29,Yearly,Burkhart Dental Supply Inc,Linkbuzz,Burkhart Neutral pH,#7c4c37,Crimson
b5bc2779-cc73-4303-8a44-809db79fa92c,Seldom,Aidarex Pharmaceuticals LLC,Jabberstorm,Benazepril Hydrochloride,#feb38f,Red
200d4fa0-4335-4f5f-99fa-baa161341839,Often,"Golden State Medical Supply, Inc.",Photobug,Cilostazol,#b7270d,Yellow
6184c4be-f319-4f37-80da-7fcfd67c57c8,Weekly,Aurobindo Pharma Limited,Divavu,Valacyclovir Hydrochloride,#5bcd35,Turquoise
bcf33927-6638-437c-9c64-24006ec62c19,Once,L. Perrigo Company,Eire,Good Sense Triple Antibiotic,#4d7965,Pink
3d06bf15-eab1-4f2b-9bc7-d57438951949,Seldom,Pfizer Laboratories Div Pfizer Inc,Muxo,DEXAMETHASONE SODIUM PHOSPHATE,#aa23d2,Violet
32fa32ba-5baf-428d-9549-013aac5d6f9c,Weekly,Bayer HealthCare Pharmaceuticals Inc.,Aivee,Gadavist,#5ec9fb,Puce
75b57bc7-e344-4233-9e6f-8152fe4c6585,Never,"International Medication Systems, Limited",Kazio,Dextrose Monohydrate,#5cee16,Green
ce7c96e1-2c08-4a9a-901b-91a8ee9e0dbb,Weekly,A-S Medication Solutions LLC,Yadel,Medroxyprogesterone Acetate,#4fc22d,Blue
121be5c6-7366-4d41-97fa-4e000b6ac7f1,Weekly,Barr Laboratories Inc.,Ozu,Warfarin Sodium,#7e8807,Indigo
63a952ee-0181-419f-8408-1b64543696fb,Seldom,AMOREPACIFIC,Jabbercube,IOPE SS,#f2c53d,Puce
528a444f-8b62-4cb9-8635-a908e2559853,Yearly,Baxter Healthcare Corporation,Kazu,CLINIMIX,#9b5476,Teal
1aefe11e-5737-4ca0-ad7e-b378360246f6,Often,REMEDYREPACK INC.,Twitterworks,PROMETHAZINE HYDROCHLORIDE,#00662e,Mauv
91369dda-92d9-4e6b-8e9f-fe925cf9e6a7,Weekly,"MedVantx, Inc.",Kimia,Amoxicillin,#74da3b,Blue
0e61aac9-77d4-4547-9232-2c684dc8f5b3,Never,"Hisamitsu Pharmaceutical Co., Inc.",Skinder,Salonpas pain relieving MASSAGE,#2b98ca,Green
e27e4c7d-aecd-4c47-bf90-b3f7159a04fa,Often,"Roxane Laboratories, Inc",Shufflebeat,Lorazepam,#ba26d9,Violet
3cbe99f6-cd24-4b9c-9f95-046281d0f50d,Daily,Hyland's,Dynabox,ALLERGY RELIEF 4 KIDS,#2ae46f,Indigo
b829fe5d-ba18-4b61-93b2-097c1502a404,Yearly,Shire US Manufacturing Inc.,Vimbo,ELAPRASE,#daf1f0,Blue
43a224e2-aee7-4044-a8b5-8d729b7acc24,Daily,"Preferred Pharmaceuticals, Inc",Zooxo,Clindamycin Hydrochloride,#77f7e0,Puce
8fb65413-9ad4-4923-9503-7c19551006de,Weekly,"Golden State Medical Supply, Inc.",Twimm,Gemfibrozil,#3f6b09,Turquoise
eeee0520-a51e-4ba3-bfc2-e7b16ee88025,Yearly,"Golden State Medical Supply, Inc.",Realpoint,Sulfamethoxazole and Trimethoprim,#0344ee,Pink
c1d46664-0423-4b89-905f-d9bc0793dc6e,Never,"Physicians Total Care, Inc.",Voomm,Kaopectate Regular Strength Vanilla Flavor Anti Diarrheal,#d20b9d,Green
762b0d34-984d-461e-9803-08f31c19448d,Seldom,Amerisource Bergen,Teklist,Good Neighbor Pharmacy Pain Relief,#2280c9,Goldenrod
fa6070d2-c278-44a0-9ee9-286a2ecdfc0f,Weekly,"Nelco Laboratories, Inc.",Tekfly,Para Grass Pollen,#f4ca36,Goldenrod
9e13a8fc-9ca7-4220-b638-7a2ed5b9d009,Often,"APP Pharmaceuticals, LLC",Camimbo,Gentamicin,#8c0390,Pink
e0f9fb7e-e164-4c94-9c05-526554955455,Weekly,Major Pharmaceuticals,Zoozzy,Metformin Hydrochloride,#aae280,Puce
763040cc-9114-445f-a45d-3bc2e0f91eb8,Yearly,"New World Imports, Inc",Gabtype,CAREALL Vitamin A and D,#1dafc7,Red
10eeae23-dfe0-44f3-9712-f02c83be4618,Often,"Johnson & Johnson Consumer Products Company, Division of Johnson & Johnson Consumer Companies, Inc.",Skyndu,Aveeno Active Naturals Skin Relief Moisturizing,#6fefa3,Teal
6ca2a6e1-2969-4cb8-921c-660cf9a978c4,Seldom,American Health Packaging,Realcube,Oxycodone and Acetaminophen,#37534d,Crimson
df6114e3-daba-45f4-8ffa-993755c100c2,Monthly,Uriel Pharmacy Inc.,Brightdog,Helleborus e pl. tota 4,#f46128,Green
01fd7c93-471d-40ef-b020-8d57d55dddab,Often,"Physicians Total Care, Inc.",Brainsphere,MIRAPEX,#753d3b,Fuscia
fa524434-6078-4d08-a98d-86db40ee57d5,Once,"K&J.C Co., Ltd",Podcat,NoSno,#2c1599,Maroon
